42 ns: U U UUUU UUUU UUUU
4120368 ns: 1 0 0000 0000 1111
4120410 ns: 1 0 0000 0000 1111
4120452 ns: 1 0 0000 0000 1111
4120494 ns: 1 0 0000 0000 1111
4120536 ns: 1 0 0000 0000 1111
4120578 ns: 1 0 0000 0000 1111
4120620 ns: 1 0 0000 0000 1111
4120662 ns: 1 0 0000 0000 1111
4120704 ns: 1 0 0000 0000 1111
4120746 ns: 1 0 0000 0000 1111
4120788 ns: 1 0 0000 0000 1111
4120830 ns: 1 0 0000 0000 1111
4120872 ns: 1 0 0000 0000 1111
4120914 ns: 1 0 0000 0000 1111
4120956 ns: 1 0 0000 0000 1111
4120998 ns: 1 0 0000 0000 1111
4121040 ns: 1 0 0000 0000 1111
4121082 ns: 1 0 0000 0000 1111
4121124 ns: 1 0 0000 0000 1111
4121166 ns: 1 0 0000 0000 1111
4121208 ns: 1 0 0000 0000 1111
4121250 ns: 1 0 0000 0000 1111
4121292 ns: 1 0 0000 0000 1111
4121334 ns: 1 0 0000 0000 1111
4121376 ns: 1 0 0000 0000 1111
4121418 ns: 1 0 0000 0000 1111
4121460 ns: 1 0 0000 0000 1111
4121502 ns: 1 0 0000 0000 1111
4121544 ns: 1 0 0000 0000 1111
4121586 ns: 1 0 0000 0000 1111
4121628 ns: 1 0 0000 0000 1111
4121670 ns: 1 0 0000 0000 1111
4121712 ns: 1 0 0000 0000 1111
4121754 ns: 1 0 0000 0000 1111
4121796 ns: 1 0 0000 0000 1111
4121838 ns: 1 0 0000 0000 1111
4121880 ns: 1 0 0000 0000 1111
4121922 ns: 1 0 0000 0000 1111
4121964 ns: 1 0 0000 0000 1111
4122006 ns: 1 0 0000 0000 1111
4122048 ns: 1 0 0000 0000 1111
4122090 ns: 1 0 0000 0000 1111
4122132 ns: 1 0 0000 0000 1111
4122174 ns: 1 0 0000 0000 1111
4122216 ns: 1 0 0000 0000 1111
4122258 ns: 1 0 0000 0000 1111
4122300 ns: 1 0 0000 0000 1111
4122342 ns: 1 0 0000 0000 1111
4122384 ns: 1 0 0000 0000 1111
4122426 ns: 1 0 0000 0000 1111
4122468 ns: 1 0 0000 0000 1111
4122510 ns: 1 0 0000 0000 1111
4122552 ns: 1 0 0000 0000 1111
4122594 ns: 1 0 0000 0000 1111
4122636 ns: 1 0 0000 0000 1111
4122678 ns: 1 0 0000 0000 1111
4122720 ns: 1 0 0000 0000 1111
4122762 ns: 1 0 0000 0000 1111
4122804 ns: 1 0 0000 0000 1111
4122846 ns: 1 0 0000 0000 1111
4122888 ns: 1 0 0000 0000 1111
4122930 ns: 1 0 0000 0000 1111
4122972 ns: 1 0 0000 0000 1111
4123014 ns: 1 0 0000 0000 1111
4123056 ns: 1 0 0000 0000 1111
4123098 ns: 1 0 0000 0000 1111
4123140 ns: 1 0 0000 0000 1111
4123182 ns: 1 0 0000 0000 1111
4123224 ns: 1 0 0000 0000 1111
4123266 ns: 1 0 0000 0000 1111
4123308 ns: 1 0 0000 0000 1111
4123350 ns: 1 0 0000 0000 1111
4123392 ns: 1 0 0000 0000 1111
4123434 ns: 1 0 0000 0000 1111
4123476 ns: 1 0 0000 0000 1111
4123518 ns: 1 0 0000 0000 1111
4123560 ns: 1 0 0000 0000 1111
4123602 ns: 1 0 0000 0000 1111
4123644 ns: 1 0 0000 0000 1111
4123686 ns: 1 0 0000 0000 1111
4123728 ns: 1 0 0000 0000 1111
4123770 ns: 1 0 0000 0000 1111
4123812 ns: 1 0 0000 0000 1111
4123854 ns: 1 0 0000 0000 1111
4123896 ns: 1 0 0000 0000 1111
4123938 ns: 1 0 0000 0000 1111
4123980 ns: 1 0 0000 0000 1111
4124022 ns: 1 0 0000 0000 1111
4124064 ns: 1 0 0000 0000 1111
4124106 ns: 1 0 0000 0000 1111
4124148 ns: 1 0 0000 0000 1111
4124190 ns: 1 0 0000 0000 1111
4124232 ns: 1 0 0000 0000 1111
4124274 ns: 1 0 0000 0000 1111
4124316 ns: 1 0 0000 0000 1111
4124358 ns: 1 0 0000 0000 1111
4124400 ns: 1 0 0000 0000 1111
4124442 ns: 1 0 0000 0000 1111
4124484 ns: 1 0 0000 0000 1111
4124526 ns: 1 0 0000 0000 1111
4124568 ns: 1 0 0000 0000 1111
4124610 ns: 1 0 0000 0000 1111
4124652 ns: 1 0 0000 0000 1111
4124694 ns: 1 0 0000 0000 1111
4124736 ns: 1 0 0000 0000 1111
4124778 ns: 1 0 0000 0000 1111
4124820 ns: 1 0 0000 0000 1111
4124862 ns: 1 0 0000 0000 1111
4124904 ns: 1 0 0000 0000 1111
4124946 ns: 1 0 0000 0000 1111
4124988 ns: 1 0 0000 0000 1111
4125030 ns: 1 0 0000 0000 1111
4125072 ns: 1 0 0000 0000 1111
4125114 ns: 1 0 0000 0000 1111
4125156 ns: 1 0 0000 0000 1111
4125198 ns: 1 0 0000 0000 1111
4125240 ns: 1 0 0000 0000 1111
4125282 ns: 1 0 0000 0000 1111
4125324 ns: 1 0 0000 0000 1111
4125366 ns: 1 0 0000 0000 1111
4125408 ns: 1 0 0000 0000 1111
4125450 ns: 1 0 0000 0000 1111
4125492 ns: 1 0 0000 0000 1111
4125534 ns: 1 0 0000 0000 1111
4125576 ns: 1 0 0000 0000 1111
4125618 ns: 1 0 0000 0000 1111
4125660 ns: 1 0 0000 0000 1111
4125702 ns: 1 0 0000 0000 1111
4125744 ns: 1 0 0000 0000 1111
4125786 ns: 1 0 0000 0000 1111
4125828 ns: 1 0 0000 0000 1111
4125870 ns: 1 0 0000 0000 1111
4125912 ns: 1 0 0000 0000 1111
4125954 ns: 1 0 0000 0000 1111
4125996 ns: 1 0 0000 0000 1111
4126038 ns: 1 0 0000 0000 1111
4126080 ns: 1 0 1111 0000 0000
4126122 ns: 1 0 0000 0000 0000
4126164 ns: 1 0 0000 0000 0000
4126206 ns: 1 0 0000 0000 0000
4126248 ns: 1 0 0000 0000 0000
4126290 ns: 1 0 0000 0000 0000
4126332 ns: 1 0 0000 0000 0000
4126374 ns: 1 0 0000 0000 0000
4126416 ns: 1 0 0000 0000 0000
4126458 ns: 1 0 0000 0000 0000
4126500 ns: 1 0 0000 0000 0000
4126542 ns: 1 0 0000 0000 0000
4126584 ns: 1 0 0000 0000 0000
4126626 ns: 1 0 0000 0000 0000
4126668 ns: 1 0 0000 0000 0000
4126710 ns: 1 0 0000 0000 0000
4126752 ns: 1 0 0000 0000 0000
4126794 ns: 0 0 0000 0000 0000
4126836 ns: 0 0 0000 0000 0000
4126878 ns: 0 0 0000 0000 0000
4126920 ns: 0 0 0000 0000 0000
4126962 ns: 0 0 0000 0000 0000
4127004 ns: 0 0 0000 0000 0000
4127046 ns: 0 0 0000 0000 0000
4127088 ns: 0 0 0000 0000 0000
4127130 ns: 0 0 0000 0000 0000
4127172 ns: 0 0 0000 0000 0000
4127214 ns: 0 0 0000 0000 0000
4127256 ns: 0 0 0000 0000 0000
4127298 ns: 0 0 0000 0000 0000
4127340 ns: 0 0 0000 0000 0000
4127382 ns: 0 0 0000 0000 0000
4127424 ns: 0 0 0000 0000 0000
4127466 ns: 0 0 0000 0000 0000
4127508 ns: 0 0 0000 0000 0000
4127550 ns: 0 0 0000 0000 0000
4127592 ns: 0 0 0000 0000 0000
4127634 ns: 0 0 0000 0000 0000
4127676 ns: 0 0 0000 0000 0000
4127718 ns: 0 0 0000 0000 0000
4127760 ns: 0 0 0000 0000 0000
4127802 ns: 0 0 0000 0000 0000
4127844 ns: 0 0 0000 0000 0000
4127886 ns: 0 0 0000 0000 0000
4127928 ns: 0 0 0000 0000 0000
4127970 ns: 0 0 0000 0000 0000
4128012 ns: 0 0 0000 0000 0000
4128054 ns: 0 0 0000 0000 0000
4128096 ns: 0 0 0000 0000 0000
4128138 ns: 0 0 0000 0000 0000
4128180 ns: 0 0 0000 0000 0000
4128222 ns: 0 0 0000 0000 0000
4128264 ns: 0 0 0000 0000 0000
4128306 ns: 0 0 0000 0000 0000
4128348 ns: 0 0 0000 0000 0000
4128390 ns: 0 0 0000 0000 0000
4128432 ns: 0 0 0000 0000 0000
4128474 ns: 0 0 0000 0000 0000
4128516 ns: 0 0 0000 0000 0000
4128558 ns: 0 0 0000 0000 0000
4128600 ns: 0 0 0000 0000 0000
4128642 ns: 0 0 0000 0000 0000
4128684 ns: 0 0 0000 0000 0000
4128726 ns: 0 0 0000 0000 0000
4128768 ns: 0 0 0000 0000 0000
4128810 ns: 0 0 0000 0000 0000
4128852 ns: 0 0 0000 0000 0000
4128894 ns: 0 0 0000 0000 0000
4128936 ns: 0 0 0000 0000 0000
4128978 ns: 0 0 0000 0000 0000
4129020 ns: 0 0 0000 0000 0000
4129062 ns: 0 0 0000 0000 0000
4129104 ns: 0 0 0000 0000 0000
4129146 ns: 0 0 0000 0000 0000
4129188 ns: 0 0 0000 0000 0000
4129230 ns: 0 0 0000 0000 0000
4129272 ns: 0 0 0000 0000 0000
4129314 ns: 0 0 0000 0000 0000
4129356 ns: 0 0 0000 0000 0000
4129398 ns: 0 0 0000 0000 0000
4129440 ns: 0 0 0000 0000 0000
4129482 ns: 1 0 0000 0000 0000
4129524 ns: 1 0 0000 0000 0000
4129566 ns: 1 0 0000 0000 0000
4129608 ns: 1 0 0000 0000 0000
4129650 ns: 1 0 0000 0000 0000
4129692 ns: 1 0 0000 0000 0000
4129734 ns: 1 0 0000 0000 0000
4129776 ns: 1 0 0000 0000 0000
4129818 ns: 1 0 0000 0000 0000
4129860 ns: 1 0 0000 0000 0000
4129902 ns: 1 0 0000 0000 0000
4129944 ns: 1 0 0000 0000 0000
4129986 ns: 1 0 0000 0000 0000
4130028 ns: 1 0 0000 0000 0000
4130070 ns: 1 0 0000 0000 0000
4130112 ns: 1 0 0000 0000 0000
4130154 ns: 1 0 0000 0000 0000
4130196 ns: 1 0 0000 0000 0000
4130238 ns: 1 0 0000 0000 0000
4130280 ns: 1 0 0000 0000 0000
4130322 ns: 1 0 0000 0000 0000
4130364 ns: 1 0 0000 0000 0000
4130406 ns: 1 0 0000 0000 0000
4130448 ns: 1 0 0000 0000 0000
4130490 ns: 1 0 0000 0000 0000
4130532 ns: 1 0 0000 0000 0000
4130574 ns: 1 0 0000 0000 0000
4130616 ns: 1 0 0000 0000 0000
4130658 ns: 1 0 0000 0000 0000
4130700 ns: 1 0 0000 0000 0000
4130742 ns: 1 0 0000 0000 0000
4130784 ns: 1 0 0000 0000 0000
4130826 ns: 1 0 0000 0000 0000
4130868 ns: 1 0 0000 0000 0000
4130910 ns: 1 0 0000 0000 0000
4130952 ns: 1 0 0000 0000 0000
4130994 ns: 1 0 0000 0000 0000
4131036 ns: 1 0 0000 0000 0000
4131078 ns: 1 0 0000 0000 0000
4131120 ns: 1 0 0000 0000 0000
4131162 ns: 1 0 0000 0000 0000
4131204 ns: 1 0 0000 0000 0000
4131246 ns: 1 0 0000 0000 0000
4131288 ns: 1 0 0000 0000 0000
4131330 ns: 1 0 0000 0000 0000
4131372 ns: 1 0 0000 0000 0000
4131414 ns: 1 0 0000 0000 0000
4131456 ns: 1 0 0000 0000 0000
4131498 ns: 1 0 0000 0000 0000
4131540 ns: 1 0 0000 0000 0000
4131582 ns: 1 0 0000 0000 0000
4131624 ns: 1 0 0000 0000 0000
4131666 ns: 1 0 0000 0000 0000
4131708 ns: 1 0 0000 0000 0000
4131750 ns: 1 0 0000 0000 0000
4131792 ns: 1 0 0000 0000 0000
4131834 ns: 1 0 0000 0000 0000
4131876 ns: 1 0 0000 0000 0000
4131918 ns: 1 0 0000 0000 0000
4131960 ns: 1 0 0000 0000 0000
4132002 ns: 1 0 0000 0000 0000
4132044 ns: 1 0 0000 0000 0000
4132086 ns: 1 0 0000 0000 0000
4132128 ns: 1 0 0000 0000 0000
4132170 ns: 1 0 0000 0000 0000
4132212 ns: 1 0 0000 0000 0000
4132254 ns: 1 0 0000 0000 0000
4132296 ns: 1 0 0000 0000 0000
4132338 ns: 1 0 0000 0000 0000
4132380 ns: 1 0 0000 0000 0000
4132422 ns: 1 0 0000 0000 0000
4132464 ns: 1 0 0000 0000 0000
4132506 ns: 1 0 0000 0000 0000
4132548 ns: 1 0 0000 0000 0000
4132590 ns: 1 0 0000 0000 0000
4132632 ns: 1 0 0000 0000 0000
4132674 ns: 1 0 0000 0000 0000
4132716 ns: 1 0 0000 0000 0000
4132758 ns: 1 0 0000 0000 0000
4132800 ns: 1 0 0000 0000 0000
4132842 ns: 1 0 1111 0000 0000
4132884 ns: 1 0 0000 0000 1111
4132926 ns: 1 0 0000 0000 1111
4132968 ns: 1 0 0000 0000 1111
4133010 ns: 1 0 0000 0000 1111
4133052 ns: 1 0 0000 0000 1111
4133094 ns: 1 0 0000 0000 1111
4133136 ns: 1 0 0000 0000 1111
4133178 ns: 1 0 0000 0000 1111
4133220 ns: 1 0 0000 0000 1111
4133262 ns: 1 0 0000 0000 1111
4133304 ns: 1 0 0000 0000 1111
4133346 ns: 1 0 0000 0000 1111
4133388 ns: 1 0 0000 0000 1111
4133430 ns: 1 0 0000 0000 1111
4133472 ns: 1 0 0000 0000 1111
4133514 ns: 1 0 0000 0000 1111
4133556 ns: 1 0 0000 0000 1111
4133598 ns: 1 0 0000 0000 1111
4133640 ns: 1 0 0000 0000 1111
4133682 ns: 1 0 0000 0000 1111
4133724 ns: 1 0 0000 0000 1111
4133766 ns: 1 0 0000 0000 1111
4133808 ns: 1 0 0000 0000 1111
4133850 ns: 1 0 0000 0000 1111
4133892 ns: 1 0 0000 0000 1111
4133934 ns: 1 0 0000 0000 1111
4133976 ns: 1 0 0000 0000 1111
4134018 ns: 1 0 0000 0000 1111
4134060 ns: 1 0 0000 0000 1111
4134102 ns: 1 0 0000 0000 1111
4134144 ns: 1 0 0000 0000 1111
4134186 ns: 1 0 0000 0000 1111
4134228 ns: 1 0 0000 0000 1111
4134270 ns: 1 0 0000 0000 1111
4134312 ns: 1 0 0000 0000 1111
4134354 ns: 1 0 0000 0000 1111
4134396 ns: 1 0 0000 0000 1111
4134438 ns: 1 0 0000 0000 1111
4134480 ns: 1 0 0000 0000 1111
4134522 ns: 1 0 0000 0000 1111
4134564 ns: 1 0 0000 0000 1111
4134606 ns: 1 0 0000 0000 1111
4134648 ns: 1 0 0000 0000 1111
4134690 ns: 1 0 0000 0000 1111
4134732 ns: 1 0 0000 0000 1111
4134774 ns: 1 0 0000 0000 1111
4134816 ns: 1 0 0000 0000 1111
4134858 ns: 1 0 0000 0000 1111
4134900 ns: 1 0 0000 0000 1111
4134942 ns: 1 0 0000 0000 1111
4134984 ns: 1 0 0000 0000 1111
4135026 ns: 1 0 0000 0000 1111
4135068 ns: 1 0 0000 0000 1111
4135110 ns: 1 0 0000 0000 1111
4135152 ns: 1 0 0000 0000 1111
4135194 ns: 1 0 0000 0000 1111
4135236 ns: 1 0 0000 0000 1111
4135278 ns: 1 0 0000 0000 1111
4135320 ns: 1 0 0000 0000 1111
4135362 ns: 1 0 0000 0000 1111
4135404 ns: 1 0 0000 0000 1111
4135446 ns: 1 0 0000 0000 1111
4135488 ns: 1 0 0000 0000 1111
4135530 ns: 1 0 0000 0000 1111
4135572 ns: 1 0 0000 0000 1111
4135614 ns: 1 0 0000 0000 1111
4135656 ns: 1 0 0000 0000 1111
4135698 ns: 1 0 0000 0000 1111
4135740 ns: 1 0 0000 0000 1111
4135782 ns: 1 0 0000 0000 1111
4135824 ns: 1 0 0000 0000 1111
4135866 ns: 1 0 0000 0000 1111
4135908 ns: 1 0 0000 0000 1111
4135950 ns: 1 0 0000 0000 1111
4135992 ns: 1 0 0000 0000 1111
4136034 ns: 1 0 0000 0000 1111
4136076 ns: 1 0 0000 0000 1111
4136118 ns: 1 0 0000 0000 1111
4136160 ns: 1 0 0000 0000 1111
4136202 ns: 1 0 0000 0000 1111
4136244 ns: 1 0 0000 0000 1111
4136286 ns: 1 0 0000 0000 1111
4136328 ns: 1 0 0000 0000 1111
4136370 ns: 1 0 0000 0000 1111
4136412 ns: 1 0 0000 0000 1111
4136454 ns: 1 0 0000 0000 1111
4136496 ns: 1 0 0000 0000 1111
4136538 ns: 1 0 0000 0000 1111
4136580 ns: 1 0 0000 0000 1111
4136622 ns: 1 0 0000 0000 1111
4136664 ns: 1 0 0000 0000 1111
4136706 ns: 1 0 0000 0000 1111
4136748 ns: 1 0 0000 0000 1111
4136790 ns: 1 0 0000 0000 1111
4136832 ns: 1 0 0000 0000 1111
4136874 ns: 1 0 0000 0000 1111
4136916 ns: 1 0 0000 0000 1111
4136958 ns: 1 0 0000 0000 1111
4137000 ns: 1 0 0000 0000 1111
4137042 ns: 1 0 0000 0000 1111
4137084 ns: 1 0 0000 0000 1111
4137126 ns: 1 0 0000 0000 1111
4137168 ns: 1 0 0000 0000 1111
4137210 ns: 1 0 0000 0000 1111
4137252 ns: 1 0 0000 0000 1111
4137294 ns: 1 0 0000 0000 1111
4137336 ns: 1 0 0000 0000 1111
4137378 ns: 1 0 0000 0000 1111
4137420 ns: 1 0 0000 0000 1111
4137462 ns: 1 0 0000 0000 1111
4137504 ns: 1 0 0000 0000 1111
4137546 ns: 1 0 0000 0000 1111
4137588 ns: 1 0 0000 0000 1111
4137630 ns: 1 0 0000 0000 1111
4137672 ns: 1 0 0000 0000 1111
4137714 ns: 1 0 0000 0000 1111
4137756 ns: 1 0 0000 0000 1111
4137798 ns: 1 0 0000 0000 1111
4137840 ns: 1 0 0000 0000 1111
4137882 ns: 1 0 0000 0000 1111
4137924 ns: 1 0 0000 0000 1111
4137966 ns: 1 0 0000 0000 1111
4138008 ns: 1 0 0000 0000 1111
4138050 ns: 1 0 0000 0000 1111
4138092 ns: 1 0 0000 0000 1111
4138134 ns: 1 0 0000 0000 1111
4138176 ns: 1 0 0000 0000 1111
4138218 ns: 1 0 0000 0000 1111
4138260 ns: 1 0 0000 0000 1111
4138302 ns: 1 0 0000 0000 1111
4138344 ns: 1 0 0000 0000 1111
4138386 ns: 1 0 0000 0000 1111
4138428 ns: 1 0 0000 0000 1111
4138470 ns: 1 0 0000 0000 1111
4138512 ns: 1 0 0000 0000 1111
4138554 ns: 1 0 0000 0000 1111
4138596 ns: 1 0 0000 0000 1111
4138638 ns: 1 0 0000 0000 1111
4138680 ns: 1 0 0000 0000 1111
4138722 ns: 1 0 0000 0000 1111
4138764 ns: 1 0 0000 0000 1111
4138806 ns: 1 0 0000 0000 1111
4138848 ns: 1 0 0000 0000 1111
4138890 ns: 1 0 0000 0000 1111
4138932 ns: 1 0 0000 0000 1111
4138974 ns: 1 0 0000 0000 1111
4139016 ns: 1 0 0000 0000 1111
4139058 ns: 1 0 0000 0000 1111
4139100 ns: 1 0 0000 0000 1111
4139142 ns: 1 0 0000 0000 1111
4139184 ns: 1 0 0000 0000 1111
4139226 ns: 1 0 0000 0000 1111
4139268 ns: 1 0 0000 0000 1111
4139310 ns: 1 0 0000 0000 1111
4139352 ns: 1 0 0000 0000 1111
4139394 ns: 1 0 0000 0000 1111
4139436 ns: 1 0 0000 0000 1111
4139478 ns: 1 0 0000 0000 1111
4139520 ns: 1 0 0000 0000 1111
4139562 ns: 1 0 0000 0000 1111
4139604 ns: 1 0 0000 0000 1111
4139646 ns: 1 0 0000 0000 1111
4139688 ns: 1 0 0000 0000 1111
4139730 ns: 1 0 0000 0000 1111
4139772 ns: 1 0 0000 0000 1111
4139814 ns: 1 0 0000 0000 1111
4139856 ns: 1 0 0000 0000 1111
4139898 ns: 1 0 0000 0000 1111
4139940 ns: 1 0 0000 0000 1111
4139982 ns: 1 0 0000 0000 1111
4140024 ns: 1 0 0000 0000 1111
4140066 ns: 1 0 0000 0000 1111
4140108 ns: 1 0 0000 0000 1111
4140150 ns: 1 0 0000 0000 1111
4140192 ns: 1 0 0000 0000 1111
4140234 ns: 1 0 0000 0000 1111
4140276 ns: 1 0 0000 0000 1111
4140318 ns: 1 0 0000 0000 1111
4140360 ns: 1 0 0000 0000 1111
4140402 ns: 1 0 0000 0000 1111
4140444 ns: 1 0 0000 0000 1111
4140486 ns: 1 0 0000 0000 1111
4140528 ns: 1 0 0000 0000 1111
4140570 ns: 1 0 0000 0000 1111
4140612 ns: 1 0 0000 0000 1111
4140654 ns: 1 0 0000 0000 1111
4140696 ns: 1 0 0000 0000 1111
4140738 ns: 1 0 0000 0000 1111
4140780 ns: 1 0 0000 0000 1111
4140822 ns: 1 0 0000 0000 1111
4140864 ns: 1 0 0000 0000 1111
4140906 ns: 1 0 0000 0000 1111
4140948 ns: 1 0 0000 0000 1111
4140990 ns: 1 0 0000 0000 1111
4141032 ns: 1 0 0000 0000 1111
4141074 ns: 1 0 0000 0000 1111
4141116 ns: 1 0 0000 0000 1111
4141158 ns: 1 0 0000 0000 1111
4141200 ns: 1 0 0000 0000 1111
4141242 ns: 1 0 0000 0000 1111
4141284 ns: 1 0 0000 0000 1111
4141326 ns: 1 0 0000 0000 1111
4141368 ns: 1 0 0000 0000 1111
4141410 ns: 1 0 0000 0000 1111
4141452 ns: 1 0 0000 0000 1111
4141494 ns: 1 0 0000 0000 1111
4141536 ns: 1 0 0000 0000 1111
4141578 ns: 1 0 0000 0000 1111
4141620 ns: 1 0 0000 0000 1111
4141662 ns: 1 0 0000 0000 1111
4141704 ns: 1 0 0000 0000 1111
4141746 ns: 1 0 0000 0000 1111
4141788 ns: 1 0 0000 0000 1111
4141830 ns: 1 0 0000 0000 1111
4141872 ns: 1 0 0000 0000 1111
4141914 ns: 1 0 0000 0000 1111
4141956 ns: 1 0 0000 0000 1111
4141998 ns: 1 0 0000 0000 1111
4142040 ns: 1 0 0000 0000 1111
4142082 ns: 1 0 0000 0000 1111
4142124 ns: 1 0 0000 0000 1111
4142166 ns: 1 0 0000 0000 1111
4142208 ns: 1 0 0000 0000 1111
4142250 ns: 1 0 0000 0000 1111
4142292 ns: 1 0 0000 0000 1111
4142334 ns: 1 0 0000 0000 1111
4142376 ns: 1 0 0000 0000 1111
4142418 ns: 1 0 0000 0000 1111
4142460 ns: 1 0 0000 0000 1111
4142502 ns: 1 0 0000 0000 1111
4142544 ns: 1 0 0000 0000 1111
4142586 ns: 1 0 0000 0000 1111
4142628 ns: 1 0 0000 0000 1111
4142670 ns: 1 0 0000 0000 1111
4142712 ns: 1 0 0000 0000 1111
4142754 ns: 1 0 0000 0000 1111
4142796 ns: 1 0 0000 0000 1111
4142838 ns: 1 0 0000 0000 1111
4142880 ns: 1 0 0000 0000 1111
4142922 ns: 1 0 0000 0000 1111
4142964 ns: 1 0 0000 0000 1111
4143006 ns: 1 0 0000 0000 1111
4143048 ns: 1 0 0000 0000 1111
4143090 ns: 1 0 0000 0000 1111
4143132 ns: 1 0 0000 0000 1111
4143174 ns: 1 0 0000 0000 1111
4143216 ns: 1 0 0000 0000 1111
4143258 ns: 1 0 0000 0000 1111
4143300 ns: 1 0 0000 0000 1111
4143342 ns: 1 0 0000 0000 1111
4143384 ns: 1 0 0000 0000 1111
4143426 ns: 1 0 0000 0000 1111
4143468 ns: 1 0 0000 0000 1111
4143510 ns: 1 0 0000 0000 1111
4143552 ns: 1 0 0000 0000 1111
4143594 ns: 1 0 0000 0000 1111
4143636 ns: 1 0 0000 0000 1111
4143678 ns: 1 0 0000 0000 1111
4143720 ns: 1 0 0000 0000 1111
4143762 ns: 1 0 0000 0000 1111
4143804 ns: 1 0 0000 0000 1111
4143846 ns: 1 0 0000 0000 1111
4143888 ns: 1 0 0000 0000 1111
4143930 ns: 1 0 0000 0000 1111
4143972 ns: 1 0 0000 0000 1111
4144014 ns: 1 0 0000 0000 1111
4144056 ns: 1 0 0000 0000 1111
4144098 ns: 1 0 0000 0000 1111
4144140 ns: 1 0 0000 0000 1111
4144182 ns: 1 0 0000 0000 1111
4144224 ns: 1 0 0000 0000 1111
4144266 ns: 1 0 0000 0000 1111
4144308 ns: 1 0 0000 0000 1111
4144350 ns: 1 0 0000 0000 1111
4144392 ns: 1 0 0000 0000 1111
4144434 ns: 1 0 0000 0000 1111
4144476 ns: 1 0 0000 0000 1111
4144518 ns: 1 0 0000 0000 1111
4144560 ns: 1 0 0000 0000 1111
4144602 ns: 1 0 0000 0000 1111
4144644 ns: 1 0 0000 0000 1111
4144686 ns: 1 0 0000 0000 1111
4144728 ns: 1 0 0000 0000 1111
4144770 ns: 1 0 0000 0000 1111
4144812 ns: 1 0 0000 0000 1111
4144854 ns: 1 0 0000 0000 1111
4144896 ns: 1 0 0000 0000 1111
4144938 ns: 1 0 0000 0000 1111
4144980 ns: 1 0 0000 0000 1111
4145022 ns: 1 0 0000 0000 1111
4145064 ns: 1 0 0000 0000 1111
4145106 ns: 1 0 0000 0000 1111
4145148 ns: 1 0 0000 0000 1111
4145190 ns: 1 0 0000 0000 1111
4145232 ns: 1 0 0000 0000 1111
4145274 ns: 1 0 0000 0000 1111
4145316 ns: 1 0 0000 0000 1111
4145358 ns: 1 0 0000 0000 1111
4145400 ns: 1 0 0000 0000 1111
4145442 ns: 1 0 0000 0000 1111
4145484 ns: 1 0 0000 0000 1111
4145526 ns: 1 0 0000 0000 1111
4145568 ns: 1 0 0000 0000 1111
4145610 ns: 1 0 0000 0000 1111
4145652 ns: 1 0 0000 0000 1111
4145694 ns: 1 0 0000 0000 1111
4145736 ns: 1 0 0000 0000 1111
4145778 ns: 1 0 0000 0000 1111
4145820 ns: 1 0 0000 0000 1111
4145862 ns: 1 0 0000 0000 1111
4145904 ns: 1 0 0000 0000 1111
4145946 ns: 1 0 0000 0000 1111
4145988 ns: 1 0 0000 0000 1111
4146030 ns: 1 0 0000 0000 1111
4146072 ns: 1 0 0000 0000 1111
4146114 ns: 1 0 0000 0000 1111
4146156 ns: 1 0 0000 0000 1111
4146198 ns: 1 0 0000 0000 1111
4146240 ns: 1 0 0000 0000 1111
4146282 ns: 1 0 0000 0000 1111
4146324 ns: 1 0 0000 0000 1111
4146366 ns: 1 0 0000 0000 1111
4146408 ns: 1 0 0000 0000 1111
4146450 ns: 1 0 0000 0000 1111
4146492 ns: 1 0 0000 0000 1111
4146534 ns: 1 0 0000 0000 1111
4146576 ns: 1 0 0000 0000 1111
4146618 ns: 1 0 0000 0000 1111
4146660 ns: 1 0 0000 0000 1111
4146702 ns: 1 0 0000 0000 1111
4146744 ns: 1 0 0000 0000 1111
4146786 ns: 1 0 0000 0000 1111
4146828 ns: 1 0 0000 0000 1111
4146870 ns: 1 0 0000 0000 1111
4146912 ns: 1 0 0000 0000 1111
4146954 ns: 1 0 0000 0000 1111
4146996 ns: 1 0 0000 0000 1111
4147038 ns: 1 0 0000 0000 1111
4147080 ns: 1 0 0000 0000 1111
4147122 ns: 1 0 0000 0000 1111
4147164 ns: 1 0 0000 0000 1111
4147206 ns: 1 0 0000 0000 1111
4147248 ns: 1 0 0000 0000 1111
4147290 ns: 1 0 0000 0000 1111
4147332 ns: 1 0 0000 0000 1111
4147374 ns: 1 0 0000 0000 1111
4147416 ns: 1 0 0000 0000 1111
4147458 ns: 1 0 0000 0000 1111
4147500 ns: 1 0 0000 0000 1111
4147542 ns: 1 0 0000 0000 1111
4147584 ns: 1 0 0000 0000 1111
4147626 ns: 1 0 0000 0000 1111
4147668 ns: 1 0 0000 0000 1111
4147710 ns: 1 0 0000 0000 1111
4147752 ns: 1 0 0000 0000 1111
4147794 ns: 1 0 0000 0000 1111
4147836 ns: 1 0 0000 0000 1111
4147878 ns: 1 0 0000 0000 1111
4147920 ns: 1 0 0000 0000 1111
4147962 ns: 1 0 0000 0000 1111
4148004 ns: 1 0 0000 0000 1111
4148046 ns: 1 0 0000 0000 1111
4148088 ns: 1 0 0000 0000 1111
4148130 ns: 1 0 0000 0000 1111
4148172 ns: 1 0 0000 0000 1111
4148214 ns: 1 0 0000 0000 1111
4148256 ns: 1 0 0000 0000 1111
